,player_name,player_url,teams,matches_played,runs_scored,hundreds,fifties,wickets,economy_rate,five_wicket_hauls,player_country,player_image,player_role,player_DOB,player_bat_hand,player_bowl_hand
610,Umran Malik,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=6204,Sunrisers Hyderabad,25,23,0,0,29,9.33,1,India,https://h.cricapi.com/img/players/b367db88-a73e-445f-8cdd-3f6335617b07.jpg,Bowler,22-11-1999,Right,Right
611,Virat Singh,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=5865,Sunrisers Hyderabad,3,15,0,0,0,0.0,0,India,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Batsman,08-12-1997,Left,Right
612,Kuldip Yadav,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=5977,Rajasthan Royals,3,0,0,0,2,9.33,0,India,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Bowler,15-10-1996,Left,Left
613,Akash Deep,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=6533,Royal Challengers Bangalore,7,17,0,0,6,11.08,0,India,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Bowler,15-12-1996,Right,Right
614,Aman Hakim Khan,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=6512,"Kolkata Knight Riders, Delhi Capitals",12,115,0,1,0,13.0,0,India,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Bowling Allrounder,23-11-1996,Right,Right
615,Vaibhav Arora,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=5970,"Punjab Kings, Kolkata Knight Riders",10,8,0,0,8,9.16,0,India,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Bowler,14-12-1997,Right,Right
616,Ayush Badoni,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=6538,Lucknow Super Giants,28,399,0,2,2,5.08,0,India,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Batting Allrounder,03-12-1999,Right,Right
617,Raj Bawa,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=6528,Punjab Kings,2,11,0,0,0,0.0,0,India,https://h.cricapi.com/img/players/b64ccf20-292a-4834-b3d7-9de55187f44a.jpg,Bowler,12-11-2002,Left,Right
618,Dewald Brevis,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=6517,Mumbai Indians,7,161,0,0,1,16.0,0,South Africa,https://h.cricapi.com/img/players/14a56d48-499a-4b03-aa0f-bd3f592e9d94.jpg,Batsman,29-04-2003,Right,Right
619,Dushmantha Chameera,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4380,Lucknow Super Giants,12,43,0,0,9,8.73,0,Sri Lanka,https://h.cricapi.com/img/players/75fb3972-0436-40ee-bf45-73b1dba7b53e.jpg,Bowler,11-01-1992,Right,Right
620,Devon Conway,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=5924,Chennai Super Kings,23,924,0,9,0,0.0,0,New Zealand,https://h.cricapi.com/img/players/eac0032b-055a-497b-9d4e-f54008414515.jpg,WK-Batsman,08-07-1991,Left,Right
621,Yash Dayal,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=6537,Gujarat Titans,14,0,0,0,13,10.02,0,India,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Bowler,13-12-1997,Left,Left
622,Fazalhaq Farooqi,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=5955,Sunrisers Hyderabad,7,3,0,0,6,8.96,0,Afghanistan,https://h.cricapi.com/img/players/92045c02-25e9-4980-a58f-daedd067d1ce.jpg,Bowler,22-09-2000,Right,Left
623,Baba Indrajith,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4217,Kolkata Knight Riders,3,21,0,0,0,0.0,0,India,https://h.cricapi.com/img/players/05d1aef8-132f-49b9-9e56-7ae3df161674.jpg,WK-Batsman,08-07-1994,Right,Right
624,Sai Kishore,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=5846,Gujarat Titans,5,0,0,0,6,7.56,0,India,https://h.cricapi.com/img/players/7d6bbd6c-c5bb-4e1c-9374-aaa829e77611.jpg,Bowler,06-11-1996,Left,Left
625,Kumar Kartikeya,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=6579,Mumbai Indians,12,9,0,0,10,8.44,0,India,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Bowling Allrounder,26-12-1997,Right,Left
626,Prerak Mankad,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=6527,"Punjab Kings, Lucknow Super Giants",6,97,0,1,0,0.0,0,India,https://h.cricapi.com/img/players/ee9ffd53-c57d-4808-8d29-f3798b221338.jpg,Batsman,23-04-1994,Right,Right
627,Abhinav Manohar,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=6534,Gujarat Titans,17,222,0,0,0,0.0,0,India,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Batsman,16-09-1994,Right,Right
628,Obed McCoy,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4825,Rajasthan Royals,8,8,0,0,11,9.32,0,West Indies,https://h.cricapi.com/img/players/10237113-888e-4881-a360-4b08577f38cc.jpg,Bowler,04-01-1997,Left,Left
629,Daryl Mitchell,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4850,Rajasthan Royals,2,33,0,0,0,13.5,0,New Zealand,https://h.cricapi.com/img/players/f75212f8-37fb-4cf0-8f37-d681b4cb66b2.jpg,Batting Allrounder,20-05-1991,Right,Right
630,Mohsin Khan,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4773,Lucknow Super Giants,14,23,0,0,17,7.07,0,India,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Bowler,15-07-1998,Left,Left
631,Mukesh Choudhary,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=6507,Chennai Super Kings,13,6,0,0,16,9.32,0,India,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Bowler,06-07-1996,Left,Left
632,Darshan Nalkande,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4936,Gujarat Titans,3,0,0,0,3,11.24,0,India,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Bowler,04-10-1998,Right,Right
633,Matheesha Pathirana,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=6613,Chennai Super Kings,14,0,0,0,21,7.96,0,Sri Lanka,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Bowler,18-12-2002,Right,Right
634,Rovman Powell,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4605,Delhi Capitals,17,257,0,1,1,11.67,0,West Indies,https://h.cricapi.com/img/players/c699ec2b-a5f6-4ee0-a42d-79391b65b293.jpg,Batsman,23-07-1993,Right,Right
635,Suyash Prabhudessai,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=5979,Royal Challengers Bangalore,10,102,0,0,0,0.0,0,India,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Batsman,06-12-1997,Right,Right
636,Dwaine Pretorius,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4589,Chennai Super Kings,7,44,0,0,6,9.52,0,South Africa,https://h.cricapi.com/img/players/eba243e1-33b7-42b8-8b8a-8b9e381a96f5.jpg,Bowling Allrounder,29-03-1989,Right,Right
637,Bhanuka Rajapaksa,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=5509,Punjab Kings,13,277,0,1,0,0.0,0,Sri Lanka,https://h.cricapi.com/img/players/c088d09d-7f75-40de-ab93-d1760c976e50.jpg,WK-Batsman,24-10-1991,Left,Right
638,Harshit Rana,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=6570,Kolkata Knight Riders,8,2,0,0,6,9.0,0,India,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Bowler,22-12-2001,Right,Right
639,Sai Sudharsan,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=6535,Gujarat Titans,13,507,0,4,0,0.0,0,India,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Batsman,15-10-2001,Left,Right
640,Sanjay Yadav,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4667,Mumbai Indians,1,0,0,0,0,11.5,0,India,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Bowler,10-05-1995,Left,Left
641,Kuldeep Sen,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=6544,Rajasthan Royals,9,0,0,0,8,9.41,0,India,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Bowler,22-10-1996,Right,Right
642,Jitesh Sharma,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4554,Punjab Kings,26,543,0,0,0,0.0,0,India,https://h.cricapi.com/img/players/e28de73b-f5df-49eb-bdf6-c50471319404.jpg,WK-Batsman,22-10-1993,Right,Right
643,Karan Sharma,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=6539,Lucknow Super Giants,3,16,0,0,0,0.0,0,India,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Batting Allrounder,31-10-1998,Right,Right
644,Romario Shepherd,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=5662,"Sunrisers Hyderabad, Lucknow Super Giants",4,58,0,0,3,10.89,0,West Indies,https://h.cricapi.com/img/players/7fd4fa20-bc49-4337-ae8a-540b67cb011d.jpg,Bowler,26-11-1994,Right,Right
645,Hrithik Shokeen,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=6520,Mumbai Indians,13,66,0,0,5,9.24,0,India,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Bowling Allrounder,14-08-2000,Right,Right
646,Ramandeep Singh,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=6523,Mumbai Indians,5,45,0,0,6,9.0,0,India,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Batsman,13-04-1997,Right,Right
647,Shashank Singh,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4657,Sunrisers Hyderabad,10,69,0,0,0,10.0,0,India,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Batting Allrounder,21-11-1991,Right,Right
648,Simarjeet Singh,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=6509,Chennai Super Kings,6,7,0,0,4,7.67,0,India,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Bowler,17-01-1998,Right,Right
649,Odean Smith,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4748,"Punjab Kings, Gujarat Titans",6,51,0,0,6,11.87,0,West Indies,https://h.cricapi.com/img/players/9f0b971f-b01f-47ed-9f42-f52f03158d7f.jpg,Bowler,01-11-1996,Right,Right
650,Prashant Solanki,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=6508,Chennai Super Kings,2,0,0,0,2,6.33,0,India,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Bowler,22-02-2000,Right,Right
651,Tristan Stubbs,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=6607,Mumbai Indians,4,27,0,0,1,7.0,0,South Africa,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,WK-Batsman,14-08-2000,Right,Right
652,Maheesh Theekshana,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=6178,Chennai Super Kings,22,7,0,0,23,7.77,0,Sri Lanka,https://h.cricapi.com/img/players/7e09eef0-d886-4997-b568-5fd4e0dfbbec.jpg,Bowler,01-08-2000,Right,Right
653,Tilak Varma,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=6522,Mumbai Indians,25,740,0,3,0,6.67,0,India,https://h.cricapi.com/img/players/aefd9074-da5a-408d-94f1-3be0e79d3b82.jpg,Batsman,08-11-2002,Left,Right
654,Abhijeet Tomar,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=6510,Kolkata Knight Riders,1,4,0,0,0,0.0,0,India,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Batsman,14-03-1995,Right,Right
655,Rassie van der Dussen,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4817,Rajasthan Royals,3,22,0,0,0,0.0,0,South Africa,https://h.cricapi.com/img/players/4952c32d-ffb2-4070-bc15-ceb3989c229b.jpg,Batsman,07-02-1989,Right,Right
656,Abdul Basith,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=7217,Rajasthan Royals,1,1,0,0,0,0.0,0,India,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Bowling Allrounder,09-10-1998,Right,Right
657,Michael Bracewell,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=6547,Royal Challengers Bangalore,5,58,0,0,6,8.64,0,New Zealand,https://h.cricapi.com/img/players/f059d7fe-16dc-4065-bcfc-51decb09e58d.jpg,Batting Allrounder,14-02-1991,Left,Right
658,Gurnoor Brar,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=7239,Punjab Kings,1,0,0,0,0,14.0,0,India,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,,25-05-2000,Left,Right
659,Harry Brook,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=6470,Sunrisers Hyderabad,11,190,1,0,0,0.0,0,England,https://h.cricapi.com/img/players/87e87390-b14f-455b-8526-5eaa19735aed.jpg,Batsman,22-02-1999,Right,Right
660,Mayank Dagar,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4762,Sunrisers Hyderabad,3,0,0,0,1,7.55,0,India,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Bowler,11-11-1996,Right,Left
661,Yash Dhull,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=6516,Delhi Capitals,4,16,0,0,0,0.0,0,India,https://h.cricapi.com/img/players/0bd7f93c-ab64-4674-a49a-865f03ca178d.jpg,Batsman,11-11-2002,Right,Right
662,Raghav Goyal,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=7227,Mumbai Indians,1,0,0,0,0,8.25,0,India,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Bowler,26-01-2001,Left,Left
663,Cameron Green,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=5926,Mumbai Indians,16,452,1,2,6,9.5,0,Australia,https://h.cricapi.com/img/players/abe58090-e933-4888-8538-64f4611ee259.jpg,Batting Allrounder,03-06-1999,Right,Right
664,Rajvardhan Hangargekar,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=6506,Chennai Super Kings,2,0,0,0,3,10.0,0,India,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Bowling Allrounder,10-11-2002,Right,Right
665,Akeal Hosein,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=5935,Sunrisers Hyderabad,1,16,0,0,1,10.0,0,West Indies,https://h.cricapi.com/img/players/7d053d4e-a735-4c96-bb98-4098dee523df.jpg,Bowler,25-04-1993,Left,Left
666,Duan Jansen,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=7225,Mumbai Indians,1,0,0,0,1,13.25,0,South Africa,https://h.cricapi.com/img/players/92aee562-1b56-46bf-b603-ac6fa414ed18.jpg,Bowler,01-05-2000,Right,Left
667,Dhruv Jurel,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=6541,Rajasthan Royals,13,152,0,0,0,0.0,0,India,https://h.cricapi.com/img/players/21d693c2-b4dd-4d24-b747-90dfc8357ef5.jpg,WK-Batsman,21-01-2001,Right,Right
668,Arshad Khan,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=6521,Mumbai Indians,6,18,0,0,5,13.41,0,Pakistan,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Captain,22-03-1971,Right,Right
669,Mukesh Kumar,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=7228,Delhi Capitals,10,7,0,0,7,10.52,0,India,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Bowler,12-10-1993,Right,Right
670,Joshua Little,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4584,Gujarat Titans,10,0,0,0,7,8.65,0,Ireland,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Bowler,01-11-1999,Right,Left
671,Litton Das,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4430,Kolkata Knight Riders,1,4,0,0,0,0.0,0,Bangladesh,https://h.cricapi.com/img/players/185c8905-4ca3-4e13-93f6-563d99600b58.jpg,WK-Batsman,13-10-1994,Right,Right
672,Akash Madhwal,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=7226,Mumbai Indians,8,0,0,0,14,8.59,1,India,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Bowler,25-11-1993,Right,Right
673,Sisanda Magala,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=5985,Chennai Super Kings,2,0,0,0,1,8.5,0,South Africa,https://h.cricapi.com/img/players/c66b36de-72b1-4022-b387-99d0ec79fb49.jpg,Bowler,07-01-1991,Right,Right
674,Kyle Mayers,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=5925,Lucknow Super Giants,13,379,0,4,0,8.43,0,West Indies,https://h.cricapi.com/img/players/cae3f250-2552-404d-b3a1-a5515ab184e7.jpg,Batting Allrounder,08-09-1992,Left,Right
675,Naveen-ul-Haq,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4590,Lucknow Super Giants,8,16,0,0,11,7.82,0,Afghanistan,https://h.cricapi.com/img/players/77ba09b0-773a-4008-bed1-e4fd642cffc5.jpg,Bowler,23-09-1999,Right,Right
676,Noor Ahmad,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=6536,Gujarat Titans,13,8,0,0,16,7.82,0,Afghanistan,https://h.cricapi.com/img/players/3cbc5a08-62af-4ca5-b709-c7712db6e8b6.jpg,Bowler,03-01-2005,Right,Left
677,Abishek Porel,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=7230,Delhi Capitals,4,33,0,0,0,0.0,0,India,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,WK-Batsman,17-10-2002,Left,Left
678,Rahmanullah Gurbaz,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=5474,Kolkata Knight Riders,11,227,0,2,0,0.0,0,Afghanistan,https://h.cricapi.com/img/players/00fee12c-63aa-43ed-a1ed-cd156a2e26bc.jpg,WK-Batsman,28-11-2001,Right,Right
679,Mohit Rathee,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=7204,Punjab Kings,1,1,0,0,0,14.5,0,India,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Batting Allrounder,13-01-1999,Right,Right
680,Nitish Reddy,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=7209,Sunrisers Hyderabad,2,0,0,0,0,10.8,0,India,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Bowler,26-05-2003,Right,Right
681,Joe Root,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=3981,Rajasthan Royals,3,10,0,0,0,7.0,0,England,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Batsman,30-12-1990,Right,Right
682,Phil Salt,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=6038,Delhi Capitals,9,218,0,2,0,0.0,0,England,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,WK-Batsman,28-08-1996,Right,Right
683,Dasun Shanaka,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4476,Gujarat Titans,3,26,0,0,0,0.0,0,Sri Lanka,https://h.cricapi.com/img/players/9f2db0cf-2b7a-4722-9134-211f612102b9.jpg,Batting Allrounder,09-09-1991,Right,Right
684,Himanshu Sharma,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=7220,Royal Challengers Bangalore,1,0,0,0,0,9.33,0,India,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Bowler,06-06-1998,Right,Right
685,Suyash Sharma,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=7207,Kolkata Knight Riders,11,0,0,0,10,8.23,0,India,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Bowler,15-05-2003,Right,Right
686,Vivrant Sharma,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=7210,Sunrisers Hyderabad,3,69,0,1,0,12.33,0,India,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Batting Allrounder,30-10-1999,Left,Right
687,Matthew Short,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=7203,Punjab Kings,6,117,0,0,0,6.25,0,Australia,https://cdorgapi.b-cdn.net/img/players/b55e1386-231c-4d40-9f6a-4d5a9512079c.jpg,Batsman,08-11-1995,Right,Right
688,Sikandar Raza,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4022,Punjab Kings,7,139,0,1,3,9.92,0,Zimbabwe,https://h.cricapi.com/img/players/3a93bfb5-1fd1-4342-99f1-397161de9d10.jpg,Batting Allrounder,24-04-1986,Right,Right
689,Sanvir Singh,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=7212,Sunrisers Hyderabad,2,11,0,0,0,0.0,0,India,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Batting Allrounder,12-10-1996,Right,Right
690,Atharva Taide,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=6525,Punjab Kings,7,186,0,2,0,0.0,0,India,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Batsman,26-04-2000,Left,Left
691,Arjun Tendulkar,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=5972,Mumbai Indians,4,13,0,0,3,9.36,0,India,https://h.cricapi.com/img/players/6ceed869-d2b7-4707-b6fd-cb84419cda12.jpg,Bowling Allrounder,24-09-1999,Left,Left
692,Yash Thakur,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=7229,Lucknow Super Giants,9,0,0,0,13,9.08,0,India,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Bowler,28-12-1998,Right,Right
693,Reece Topley,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4479,Royal Challengers Bangalore,1,0,0,0,1,7.0,0,England,https://h.cricapi.com/img/players/7e9dc8b1-c44c-44f1-8663-cc42bad7709b.jpg,Bowler,21-02-1994,Right,Left
694,Vijaykumar Vyshak,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=7237,Royal Challengers Bangalore,7,13,0,0,9,10.54,0,India,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Bowler,31-01-1997,Right,Right
695,Nehal Wadhera,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=7224,Mumbai Indians,14,241,0,2,0,0.0,0,India,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Batsman,4/9/2000,Left,Right
696,Yudhvir Singh,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=5973,Lucknow Super Giants,3,1,0,0,3,8.75,0,India,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Bowler,13-09-1997,Right,Right
